ENSG00000167244.23	280.174811382567	3.18453180224304	0.462240237745784	6.8893435538479	5.60504274075256e-12	1.68285803248355e-07
ENSG00000210154.1	33.3569547210592	5.180030889054	0.845014370106298	6.13010982097545	8.78184329666057e-10	1.31833031569468e-05
ENSG00000100376.14	1339.69579841368	1.60319711791457	0.285485783701975	5.61568109320702	1.95789476825745e-08	7.3479790652702e-05
ENSG00000281769.2	56.6932166971017	3.81837339979691	0.716532528401815	5.32896030318899	9.8776581287469e-08	0.000296566807657497
ENSG00000210144.1	112.360172971073	2.39583865284514	0.455786925399315	5.25648832674642	1.46832091955206e-07	0.000367373894071925
ENSG00000179820.19	1077.99773712308	1.42895073145615	0.285334442974441	5.00798542426282	5.50026988464392e-07	0.00110093402011033
ENSG00000295262.1	23.3231365536592	4.33535229154393	0.87215960630281	4.97082444567918	6.66687957116229e-07	0.00117744936614457
ENSG00000198888.2	10158.1421963164	2.24471017598151	0.463856638021984	4.83923262487648	1.30341413426452e-06	0.00217409477595322
ENSG00000141905.21	2847.60364934856	1.20247308911787	0.250395602993766	4.8022931502827	1.5685882327174e-06	0.00235476465495536
ENSG00000213015.11	286.649624224584	1.58766883219021	0.332023125727951	4.7818019564429	1.73730793629798e-06	0.00248385397521003
ENSG00000248527.1	956.342881756104	2.45172825436024	0.524180720857399	4.67725758847056	2.90736953306148e-06	0.00379525490698426
ENSG00000260417.1	115.544761562564	1.53001768346287	0.333797110164489	4.58367564269476	4.56872767168675e-06	0.00489898141481153
ENSG00000295404.1	24.4545358901272	3.99771352440414	0.921910283429911	4.33633683912375	1.4487687681461e-05	0.0117561712148158
ENSG00000248449.3	69.4642935166539	1.78746621138579	0.412806537005948	4.3300336868455	1.49086533321758e-05	0.0117794054643486
ENSG00000197728.13	4759.13889129501	1.81359527687375	0.420634863178444	4.3115667188632	1.62101845189065e-05	0.0124793482050166
ENSG00000233974.4	177.099703267602	1.59537114951968	0.3705152313759	4.30581799186852	1.66369808500971e-05	0.0124877178260829
ENSG00000213058.3	24.7214338064718	3.38241207414303	0.788461440711238	4.28988901612221	1.78762429021844e-05	0.0130747396485645
ENSG00000301589.1	71.7377907287699	1.87702624601692	0.446189790934759	4.20678886911461	2.59024926005585e-05	0.0169064443008515
ENSG00000164107.10	113.337668434554	1.4971945402011	0.361548421891633	4.14106230188402	3.45701038039041e-05	0.0220836765235834
ENSG00000310784.1	79.1265217854804	1.54030724147602	0.373947836705247	4.11904305971457	3.80449055603236e-05	0.0233114335621052
ENSG00000108107.17	3600.51803151929	1.22470249359666	0.305142016220275	4.01354919511502	5.98125295166503e-05	0.0320680604679984
ENSG00000300001.1	21.242031538174	2.40775673867982	0.599774147900186	4.01443901360102	5.95873478275169e-05	0.0320680604679984
ENSG00000111676.17	2458.02062244834	1.20088814114393	0.300184405850801	4.00050141758796	6.32084085140862e-05	0.0320825512370023
ENSG00000142611.18	83.5859204676452	1.69474143036784	0.422882456113529	4.00759455935638	6.13403051702928e-05	0.0320825512370023
ENSG00000300339.1	17.0303673100064	4.12341773155452	1.03403500724091	3.98769645387243	6.67179514536849e-05	0.0320825512370023
ENSG00000111077.20	3645.25483841953	1.0570536874038	0.26671192457361	3.96327869139599	7.39273951486626e-05	0.0346811892491163
ENSG00000009950.18	131.8078771752	2.33552892354496	0.599124284267483	3.89823778617234	9.68952459558384e-05	0.0367614541974954
ENSG00000069399.16	146.350850985487	1.31359179574522	0.335930108778874	3.91031277464291	9.21766845420614e-05	0.0367614541974954
ENSG00000112787.16	700.872429531588	1.06840824878824	0.274259601099732	3.89560928588867	9.79521827804301e-05	0.0367614541974954
ENSG00000125931.13	154.843682070542	1.81080423266302	0.464529263479304	3.89814888969571	9.69308151805584e-05	0.0367614541974954
ENSG00000146352.15	26.1299680955309	3.82065580662434	0.971052638662593	3.93455066646689	8.33524849080027e-05	0.0367614541974954
ENSG00000197406.8	34.2992591662658	1.97964242458352	0.504304470913592	3.92549052955494	8.65531755516277e-05	0.0367614541974954
ENSG00000301710.1	42.2899675180588	1.99541137738892	0.5092974993455	3.91796814230037	8.92985044363177e-05	0.0367614541974954
ENSG00000168309.20	368.982380965393	1.07986504396597	0.27874250962391	3.87405941570578	0.00010703729821713	0.0391913151423308
ENSG00000127418.17	757.366313042768	1.06494634426976	0.275727846713944	3.86230972664361	0.000112320039165813	0.0406300826013781
ENSG00000276839.1	12.486573201827	3.60237952679697	0.940797778038944	3.82906891458225	0.00012862898676654	0.0443903068813632
ENSG00000128342.6	129.989868955126	2.3397993476678	0.616746859699764	3.79377585936445	0.000148373620270956	0.0468923113159493
ENSG00000149131.19	5849.55987286642	1.03826584614108	0.272916753906339	3.80433165527609	0.000142187570940297	0.0468923113159493
